측정일시,발전률,기온(°C),강수량(mm),풍속(m__s),습도(%),증기압(hPa),현지기압(hPa),일조(hr),지면온도(°C),SO2,CO,O3,NO2,PM10,PM25
2017010516,0.0331947890818858,10.3,0.0,0.5,53.0,6.6,1015.4,0.0,9.3,0.004,0.9,0.008,0.047,96.0,75.0
2017010517,0.0018225806451612,10.4,0.0,1.1,54.0,6.8,1015.8,0.0,8.5,0.004,0.9,0.004,0.053,99.0,73.0
2017010518,0.0,9.7,0.0,2.0,58.0,7.0,1016.2,0.0,6.6,0.004,1.1,0.003,0.056,87.0,61.0
2017010519,0.0,9.6,0.0,2.9,56.0,6.7,1016.5,0.0,5.1,0.004,1.2,0.003,0.054,102.0,58.0
2017010520,0.0,9.0,0.0,2.6,59.0,6.8,1016.8,0.0,4.7,0.006,1.1,0.002,0.055,68.0,38.0
2017010521,0.0,9.0,0.0,1.1,61.0,7.0,1017.4,0.0,4.6,0.004,1.3,0.002,0.056,61.0,39.0
2017010522,0.0,9.1,0.0,0.9,61.0,7.0,1017.3,0.0,4.5,0.004,1.1,0.002,0.054,59.0,39.0
2017010523,0.0,8.4,0.0,2.0,67.0,7.4,1017.9,0.0,4.4,0.003,0.6,0.006,0.041,54.0,29.0
2017010524,0.0,7.9,0.0,3.7,72.0,7.6,1017.8,0.0,4.3,0.003,0.6,0.008,0.033,34.0,24.0
2017010601,0.0,7.3,0.0,3.6,79.0,8.0,1017.9,0.0,4.2,0.003,0.9,0.002,0.043,28.0,19.0
2017010602,0.0,7.1,0.0,3.5,79.0,7.9,1017.7,0.0,3.8,0.003,0.8,0.002,0.04,35.0,21.0
2017010603,0.0,6.5,0.0,2.7,85.0,8.2,1017.8,0.0,3.8,0.003,0.8,0.002,0.037,36.0,21.0
2017010604,0.0,6.2,0.0,3.1,86.0,8.1,1017.8,0.0,3.1,0.002,0.7,0.003,0.031,28.0,17.0
2017010605,0.0,6.1,0.0,1.4,83.0,7.8,1018.0,0.0,3.1,0.002,0.6,0.002,0.032,24.0,16.0
2017010606,0.0,6.3,0.0,2.4,79.0,7.5,1017.6,0.0,3.1,0.003,0.7,0.002,0.029,24.0,12.0
2017010607,0.0,6.2,0.0,2.6,78.0,7.4,1017.8,0.0,2.9,0.003,0.7,0.002,0.033,26.0,20.0
2017010608,3.598014888337469e-05,6.2,0.0,3.1,77.0,7.3,1018.4,0.0,2.9,0.003,0.9,0.002,0.032,18.0,17.0
2017010609,0.0855421836228287,6.1,0.0,2.3,77.0,7.2,1018.5,0.0,2.7,0.003,0.8,0.002,0.037,29.0,20.0
2017010610,0.209925558312655,5.8,0.0,2.0,78.0,7.2,1018.7,0.0,2.4,0.003,0.9,0.005,0.037,32.0,20.0
2017010611,0.207531017369727,7.7,0.0,1.1,67.0,7.0,1018.9,0.9,6.9,0.003,0.5,0.012,0.031,36.0,26.0
2017010612,0.4587270471464019,8.9,0.0,0.8,58.0,6.6,1018.7,0.9,12.3,0.003,0.4,0.021,0.023,33.0,13.0
2017010613,0.6341004962779156,10.5,0.0,1.4,51.0,6.4,1017.7,1.0,17.0,0.002,0.4,0.028,0.015,23.0,12.0
2017010614,0.5481290322580645,11.9,0.0,0.6,48.0,6.7,1016.6,1.0,19.6,0.002,0.4,0.029,0.016,16.0,8.0
2017010615,0.4618362282878412,12.5,0.0,1.1,46.0,6.6,1015.7,1.0,20.6,0.002,0.4,0.03,0.018,19.0,6.0
2017010616,0.2353312655086848,12.8,0.0,1.0,46.0,6.8,1015.8,1.0,19.1,0.002,0.4,0.029,0.02,26.0,9.0
2017010617,0.0435930521091811,12.9,0.0,0.8,44.0,6.5,1015.3,1.0,15.4,0.002,0.4,0.023,0.027,28.0,12.0
2017010618,0.0,12.1,0.0,0.8,46.0,6.5,1015.1,1.0,8.1,0.002,0.5,0.015,0.037,23.0,10.0
2017010619,0.0,10.7,0.0,0.9,52.0,6.7,1015.4,0.1,3.9,0.003,0.7,0.008,0.043,32.0,12.0
2017010620,0.0,9.7,0.0,0.7,60.0,7.2,1016.0,0.0,2.4,0.004,0.7,0.003,0.049,35.0,15.0
2017010621,0.0,8.6,0.0,1.8,61.0,6.8,1016.2,0.0,1.4,0.004,0.9,0.002,0.047,35.0,17.0
2017010622,0.0,8.0,0.0,1.4,62.0,6.6,1016.1,0.0,0.7,0.003,0.8,0.002,0.042,44.0,18.0
2017010623,0.0,7.1,0.0,0.8,67.0,6.7,1015.9,0.0,-0.3,0.004,0.8,0.004,0.04,32.0,15.0
2017010624,0.0,6.2,0.0,1.3,71.0,6.7,1016.2,0.0,-0.7,0.004,0.8,0.005,0.037,31.0,14.0
2017010701,0.0,5.5,0.0,0.7,74.0,6.7,1016.1,0.0,-1.6,0.003,0.8,0.004,0.034,34.0,21.0
2017010702,0.0,5.1,0.0,0.1,76.0,6.7,1015.4,0.0,-2.2,0.003,0.7,0.005,0.031,28.0,19.0
2017010703,0.0,4.2,0.0,1.4,83.0,6.8,1015.1,0.0,-2.5,0.003,0.7,0.003,0.032,26.0,16.0
2017010704,0.0,3.9,0.0,1.0,83.0,6.7,1014.3,0.0,-1.5,0.003,0.7,0.007,0.025,30.0,14.0
2017010705,0.0,3.1,0.0,0.9,89.0,6.8,1014.6,0.0,-2.0,0.004,0.8,0.005,0.027,30.0,16.0
2017010706,0.0,2.1,0.0,1.0,92.0,6.5,1014.9,0.0,-2.3,0.004,0.8,0.002,0.03,27.0,16.0
2017010707,0.0,2.7,0.0,0.1,91.0,6.7,1014.4,0.0,-2.2,0.004,1.0,0.002,0.032,38.0,16.0
2017010708,0.0042518610421836,2.9,0.0,0.3,88.0,6.6,1014.4,0.0,-1.6,0.004,1.0,0.002,0.033,34.0,20.0
2017010709,0.0569565756823821,2.5,0.0,0.1,89.0,6.5,1014.7,0.0,-2.2,0.004,1.0,0.003,0.032,40.0,23.0
2017010710,0.1247766749379652,3.6,0.0,0.3,86.0,6.8,1015.0,0.2,-0.7,0.005,1.1,0.003,0.038,40.0,26.0
2017010711,0.1457506203473945,5.0,0.0,0.2,76.0,6.6,1014.9,0.0,4.5,0.005,1.1,0.004,0.039,55.0,33.0
2017010712,0.2621662531017369,6.6,0.0,0.7,69.0,6.7,1014.3,0.0,8.3,0.004,0.7,0.008,0.032,61.0,40.0
2017010713,0.2372245657568238,7.6,0.0,0.6,63.0,6.5,1013.1,0.0,9.3,0.004,0.7,0.008,0.033,49.0,26.0
2017010714,0.0768238213399503,9.0,0.0,2.1,59.0,6.8,1010.8,0.0,12.2,0.003,0.5,0.016,0.025,51.0,32.0
2017010715,0.0464875930521091,9.5,0.0,0.7,58.0,6.9,1010.3,0.2,10.5,0.003,0.5,0.013,0.03,42.0,26.0
2017010716,0.023833746898263,9.7,0.0,1.1,55.0,6.6,1009.8,0.0,10.6,0.003,0.5,0.013,0.03,42.0,28.0
2017010717,0.0009292803970223,9.8,0.0,0.5,57.0,6.9,1009.5,0.0,8.5,0.003,0.5,0.005,0.038,47.0,28.0
2017010718,0.0,9.0,0.0,1.5,62.0,7.1,1009.1,0.0,6.5,0.003,0.6,0.004,0.041,45.0,26.0
2017010719,0.0,8.8,0.0,1.8,61.0,6.9,1008.7,0.0,5.4,0.003,0.5,0.009,0.032,51.0,30.0
2017010720,0.0,8.6,0.0,1.8,62.0,6.9,1008.7,0.0,4.9,0.003,0.7,0.003,0.042,47.0,31.0
2017010721,0.0,8.7,0.0,1.2,60.0,6.7,1009.0,0.0,4.7,0.003,0.8,0.002,0.043,48.0,33.0
2017010722,0.0,8.5,0.0,0.8,61.0,6.7,1009.0,0.0,4.4,0.003,0.9,0.002,0.042,53.0,35.0
2017010723,0.0,8.7,0.0,1.0,60.0,6.7,1009.3,0.0,4.4,0.003,0.8,0.002,0.042,49.0,34.0
2017010724,0.0,8.1,0.0,0.6,64.0,6.9,1008.9,0.0,4.4,0.003,0.8,0.002,0.038,45.0,32.0
2017010801,0.0,7.7,0.0,1.9,71.0,7.4,1008.6,0.0,4.5,0.003,0.7,0.003,0.034,40.0,23.0
2017010802,0.0,6.6,0.0,1.4,86.0,8.4,1008.4,0.0,4.4,0.002,0.7,0.003,0.033,30.0,24.0
2017010803,0.0,5.8,0.0,2.1,96.0,8.8,1008.0,0.0,4.2,0.002,0.6,0.01,0.025,31.0,21.0
2017010804,0.0,5.6,1.2,3.2,97.0,8.8,1007.4,0.0,3.9,0.002,0.5,0.02,0.014,27.0,24.0
2017010805,0.0,5.9,0.0,2.6,90.0,8.3,1006.8,0.0,3.8,0.002,0.4,0.026,0.01,33.0,20.0
2017010806,0.0,6.2,0.0,2.9,88.0,8.3,1005.9,0.0,3.9,0.002,0.5,0.02,0.017,22.0,11.0
2017010807,0.0,6.4,0.0,2.4,88.0,8.4,1005.3,0.0,4.0,0.002,0.4,0.021,0.015,21.0,15.0
2017010808,0.0054317617866004,6.6,0.0,3.3,85.0,8.2,1005.3,0.0,3.5,0.002,0.4,0.02,0.017,21.0,14.0
2017010809,0.0989416873449131,6.7,0.0,2.3,84.0,8.2,1005.5,0.0,3.4,0.002,0.5,0.013,0.025,23.0,11.0
2017010810,0.1344590570719603,7.9,0.0,1.8,78.0,8.2,1005.7,0.1,6.1,0.003,0.7,0.005,0.032,21.0,11.0
2017010811,0.2052084367245657,9.3,0.0,1.0,70.0,8.1,1006.4,0.0,9.6,0.003,0.6,0.01,0.029,27.0,18.0
2017010812,0.5945806451612904,10.2,0.0,1.3,64.0,7.9,1006.2,0.0,12.5,0.003,0.5,0.023,0.018,28.0,18.0
2017010813,0.5436265508684863,11.3,0.0,1.4,59.0,7.8,1005.3,0.1,15.9,0.003,0.4,0.033,0.009,17.0,12.0
2017010814,0.3716488833746898,12.1,0.0,1.0,54.0,7.6,1004.2,1.0,18.1,0.002,0.4,0.034,0.011,22.0,8.0
2017010815,0.1267766749379652,13.9,0.0,1.9,53.0,8.4,1003.3,1.0,20.4,0.002,0.4,0.033,0.014,18.0,7.0
2017010816,0.1976699751861042,14.0,0.0,2.2,48.0,7.6,1003.2,1.0,19.8,0.003,0.4,0.033,0.015,22.0,10.0
2017010817,0.0407704714640198,12.7,0.0,1.8,51.0,7.5,1002.9,0.9,13.0,0.003,0.5,0.03,0.019,30.0,18.0
2017010818,0.0,11.0,0.0,1.7,57.0,7.4,1003.2,0.0,9.5,0.003,0.5,0.027,0.021,34.0,19.0
2017010819,0.0,9.2,0.0,1.6,64.0,7.4,1003.9,0.1,6.2,0.003,0.5,0.024,0.023,35.0,23.0
2017010820,0.0,8.8,0.0,0.8,67.0,7.5,1004.2,0.0,5.9,0.003,0.5,0.021,0.026,47.0,34.0
2017010821,0.0,8.2,0.0,1.6,73.0,7.9,1005.1,0.0,5.5,0.003,0.5,0.021,0.024,58.0,43.0
2017010822,0.0,8.0,0.0,1.3,76.0,8.1,1005.4,0.0,5.4,0.003,0.6,0.018,0.025,65.0,56.0
2017010823,0.0,7.8,0.0,1.6,80.0,8.4,1005.5,0.0,5.2,0.004,0.5,0.019,0.022,61.0,49.0
2017010824,0.0,7.5,0.0,1.7,78.0,8.1,1005.8,0.0,4.9,0.003,0.5,0.027,0.016,45.0,36.0
2017010901,0.0,7.3,0.0,1.3,80.0,8.1,1005.8,0.0,5.0,0.003,0.5,0.033,0.011,34.0,29.0
2017010902,0.0,7.2,0.0,1.7,84.0,8.5,1005.7,0.0,5.0,0.002,0.6,0.036,0.009,39.0,24.0
2017010903,0.0,6.9,0.0,2.2,82.0,8.1,1005.9,0.0,4.5,0.003,0.6,0.036,0.008,45.0,30.0
2017010904,0.0,5.9,0.0,1.8,94.0,8.7,1006.4,0.0,4.4,0.003,0.6,0.033,0.008,43.0,35.0
2017010905,0.0,5.5,0.0,2.0,91.0,8.2,1006.7,0.0,3.8,0.003,0.5,0.036,0.008,42.0,32.0
2017010906,0.0,5.5,0.0,1.1,77.0,6.9,1006.7,0.0,3.1,0.003,0.5,0.037,0.01,50.0,34.0
2017010907,0.0,5.3,0.0,2.8,77.0,6.8,1007.3,0.0,2.9,0.003,0.5,0.035,0.014,49.0,38.0
