,경상대,광양항세방,구미,남동발전_본사사옥,영동,예천,남제주소내,부산복합자재창고,부산복합1단계,부산수처리장,부산신항,부산본부,삼척소내,신인천소내,신인천전망대,신인천해수취수구,영월본부,영월철도부지,위미2리,인천수산정수장,하동공설운동장,하동변전소,하동보건소,하동본부,하동정수장,하동하수처리장,광양항,당진,당진매립장_송악,당진자재창고,동해,수원환경사업소,황금물류센터,세종시폐기물매립장,연성정수장,영암에프원b,대구,신안
19883,,,,,ScAs,,Sc,Ci,Ci,Ci,Ci,Ci,,As,As,As,,,Sc,As,,,,,,,,,,,,ScAs,,AcCi,As,Ac,Ac,AcCi
19884,,,,,ScAs,,ScAs,ScCi,ScCi,ScCi,ScCi,ScCi,,As,As,As,,,ScAs,As,,,,,,,,,,,,ScAs,,ScAs,As,StNs,AcCi,ScAs
19885,,,,,ScAs,,ScAs,ScCi,ScCi,ScCi,ScCi,ScCi,,As,As,As,,,ScAs,As,,,,,,,,,,,,ScAs,,ScAs,As,StNs,As,StNs
19886,,,,,ScAs,,StNs,Ci,Ci,Ci,Ci,Ci,,ScAs,ScAs,ScAs,,,StNs,ScAs,,,,,,,,,,,,ScAs,,ScAs,ScAs,StNs,As,StNs
19887,,,,,ScAs,,StNs,As,As,As,As,As,,ScAs,ScAs,ScAs,,,StNs,ScAs,,,,,,,,,,,,ScAs,,ScAs,ScAs,StNs,ScAs,StNs
19888,,,,,ScAs,,StNs,As,As,As,As,As,,ScAs,ScAs,ScAs,,,StNs,ScAs,,,,,,,,,,,,ScAs,,ScAs,ScAs,StNs,ScAs,StNs
19889,,,,,ScAs,,StNs,As,As,As,As,As,,ScAs,ScAs,ScAs,,,StNs,ScAs,,,,,,,,,,,,ScAs,,StNs,ScAs,StNs,ScAs,StNs
19890,,,,,StNs,,StNs,As,As,As,As,As,,StNs,StNs,StNs,,,StNs,StNs,,,,,,,,,,,,StNs,,StNs,StNs,ScAs,ScAs,StNs
19891,,,,,StNs,,StNs,StNs,StNs,StNs,StNs,StNs,,StNs,StNs,StNs,,,StNs,StNs,,,,,,,,,,,,StNs,,StNs,StNs,StNs,StNs,StNs
19892,,,,,StNs,,CbStNs,StNs,StNs,StNs,StNs,StNs,,StNs,StNs,StNs,,,CbStNs,StNs,,,,,,,,,,,,StNs,,StNs,StNs,StNs,StNs,StNs
19893,,,,,StNs,,StNs,StNs,StNs,StNs,StNs,StNs,,StNs,StNs,StNs,,,StNs,StNs,,,,,,,,,,,,StNs,,StNs,StNs,StNs,StNs,StNs
19894,,,,,StNs,,StNs,StNs,StNs,StNs,StNs,StNs,,StNs,StNs,StNs,,,StNs,StNs,,,,,,,,,,,,StNs,,StNs,StNs,StNs,StNs,StNs
19895,,,,,StNs,,StNs,StNs,StNs,StNs,StNs,StNs,,StNs,StNs,StNs,,,StNs,StNs,,,,,,,,,,,,StNs,,StNs,StNs,StNs,StNs,StNs
19896,,,,,,,ScAs,StNs,StNs,StNs,StNs,StNs,,StNs,StNs,StNs,,,ScAs,StNs,,,,,,,,,,,,,,StNs,StNs,StNs,StNs,StNs
19897,,,,,StNs,,ScAs,StNs,StNs,StNs,StNs,StNs,,StNs,StNs,StNs,,,ScAs,StNs,,,,,,,,,,,,StNs,,StNs,StNs,StNs,StNs,StNs
19898,,,,,StNs,,StNs,StNs,StNs,StNs,StNs,StNs,,StNs,StNs,StNs,,,StNs,StNs,,,,,,,,,,,,StNs,,StNs,StNs,StNs,StNs,StNs
19899,,,,,StNs,,StNs,StNs,StNs,StNs,StNs,StNs,,StNs,StNs,StNs,,,StNs,StNs,,,,,,,,,,,,StNs,,ScAs,StNs,StNs,StNs,StNs
19900,,,,,ScNs,,ScAs,StNs,StNs,StNs,StNs,StNs,,ScAs,ScAs,ScAs,,,ScAs,ScAs,,,,,,,,,,,,ScNs,,ScAs,ScAs,StNs,StNs,ScAs
19901,,,,,StAs,,ScAs,ScAs,ScAs,ScAs,ScAs,ScAs,,StNs,StNs,StNs,,,ScAs,StNs,,,,,,,,,,,,StAs,,ScAs,StNs,StNs,ScAs,StNs
19902,,,,,StAs,,ScAs,ScAs,ScAs,ScAs,ScAs,ScAs,,ScAs,ScAs,ScAs,,,ScAs,ScAs,,,,,,,,,,,,StAs,,ScAs,ScAs,StNs,ScAs,ScAs
19903,,,,,ScAs,,ScAs,ScAs,ScAs,ScAs,ScAs,ScAs,,ScAs,ScAs,ScAs,,,ScAs,ScAs,,,,,,,,,,,,ScAs,,ScAs,ScAs,ScAs,ScAs,ScAs
19904,,,,,ScAs,,ScAs,ScAs,ScAs,ScAs,ScAs,ScAs,,ScAs,ScAs,ScAs,,,ScAs,ScAs,,,,,,,,,,,,ScAs,,ScAs,ScAs,ScAs,ScAs,ScAs
19905,,,,,ScAs,,Sc,ScAs,ScAs,ScAs,ScAs,ScAs,,ScAs,ScAs,ScAs,,,Sc,ScAs,,,,,,,,,,,,ScAs,,ScAs,ScAs,ScAs,ScAs,As
19906,,,,,ScAs,,ScAs,ScAs,ScAs,ScAs,ScAs,ScAs,,StNs,StNs,StNs,,,ScAs,StNs,,,,,,,,,,,,ScAs,,ScAs,StNs,As,ScAs,As
19907,,,,,StNs,,ScAs,ScAs,ScAs,ScAs,ScAs,ScAs,,StNs,StNs,StNs,,,ScAs,StNs,,,,,,,,,,,,StNs,,ScAs,StNs,As,ScAs,As
19908,,,,,StNs,,ScAs,ScAs,ScAs,ScAs,ScAs,ScAs,,StNs,StNs,StNs,,,ScAs,StNs,,,,,,,,,,,,StNs,,ScAs,StNs,ScAs,ScAs,St
19909,,,,,StNs,,ScAs,ScAs,ScAs,ScAs,ScAs,ScAs,,StNs,StNs,StNs,,,ScAs,StNs,,,,,,,,,,,,StNs,,ScAs,StNs,As,ScAs,ScAs
19910,,,,,ScAs,,ScAs,ScAc,ScAc,ScAc,ScAc,ScAc,,ScAs,ScAs,ScAs,,,ScAs,ScAs,,,,,,,,,,,,ScAs,,ScAs,ScAs,Sc,Sc,Sc
19911,,,,,ScAs,,ScAc,ScAs,ScAs,ScAs,ScAs,ScAs,,ScAs,ScAs,ScAs,,,ScAc,ScAs,,,,,,,,,,,,ScAs,,ScAs,ScAs,Sc,Sc,Sc
19912,,,,,ScAs,,ScAs,Sc,Sc,Sc,Sc,Sc,,ScAs,ScAs,ScAs,,,ScAs,ScAs,,,,,,,,,,,,ScAs,,ScAs,ScAs,Sc,Sc,Sc
19913,,,,,ScAs,,ScAs,Sc,Sc,Sc,Sc,Sc,,Sc,Sc,Sc,,,ScAs,Sc,,,,,,,,,,,,ScAs,,ScAs,Sc,Sc,Sc,Sc
19914,,,,,Sc,,ScAs,Sc,Sc,Sc,Sc,Sc,,Sc,Sc,Sc,,,ScAs,Sc,,,,,,,,,,,,Sc,,ScAs,Sc,Sc,Sc,Sc
19915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19917,,,,,Sc,,Sc,Sc,Sc,Sc,Sc,Sc,,Sc,Sc,Sc,,,Sc,Sc,,,,,,,,,,,,Sc,,Sc,Sc,ScAs,Sc,ScAs
19918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19920,,,,,,,Sc,Sc,Sc,Sc,Sc,Sc,,Sc,Sc,Sc,,,Sc,Sc,,,,,,,,,,,,,,Sc,Sc,ScAc,Sc,ScAs
19921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19923,,,,,,,Sc,Sc,Sc,Sc,Sc,Sc,,,,,,,Sc,,,,,,,,,,,,,,,,,Ci,Sc,Sc
19924,,,,,,,ScAs,,,,,,,,,,,,ScAs,,,,,,,,,,,,,,,Sc,,Ci,Sc,ScAs
19925,,,,,,,ScAs,,,,,,,Ci,Ci,Ci,,,ScAs,Ci,,,,,,,,,,,,,,Sc,Ci,Ci,Sc,ScAs
19926,,,,,Ci,,ScAs,Ci,Ci,Ci,Ci,Ci,,Ci,Ci,Ci,,,ScAs,Ci,,,,,,,,,,,,Ci,,Sc,Ci,Ci,Sc,Ac
19927,,,,,Ci,,ScAs,,,,,,,Ci,Ci,Ci,,,ScAs,Ci,,,,,,,,,,,,Ci,,Sc,Ci,Ac,Sc,Ci
19928,,,,,,,ScAs,Ci,Ci,Ci,Ci,Ci,,Ci,Ci,Ci,,,ScAs,Ci,,,,,,,,,,,,,,ScCi,Ci,Ci,ScCi,Ci
19929,,,,,,,Sc,Ci,Ci,Ci,Ci,Ci,,Ci,Ci,Ci,,,Sc,Ci,,,,,,,,,,,,,,Ci,Ci,AcCi,ScCi,Ci
19930,,,,,ScCi,,Sc,AcCi,AcCi,AcCi,AcCi,AcCi,,Ci,Ci,Ci,,,Sc,Ci,,,,,,,,,,,,ScCi,,Ci,Ci,Ac,ScCi,Ci
19931,,,,,Ci,,Sc,ScCi,ScCi,ScCi,ScCi,ScCi,,Ci,Ci,Ci,,,Sc,Ci,,,,,,,,,,,,Ci,,Cs,Ci,Ac,ScCi,Ci
19932,,,,,ScCi,,Sc,ScCi,ScCi,ScCi,ScCi,ScCi,,Ci,Ci,Ci,,,Sc,Ci,,,,,,,,,,,,ScCi,,ScCi,Ci,Ac,ScCi,Ci
19933,,,,,ScCi,,ScAs,ScCi,ScCi,ScCi,ScCi,ScCi,,ScCi,ScCi,ScCi,,,ScAs,ScCi,,,,,,,,,,,,ScCi,,ScCi,ScCi,AcCi,ScCi,Ci
19934,,,,,ScCi,,ScAs,Sc,Sc,Sc,Sc,Sc,,ScCi,ScCi,ScCi,,,ScAs,ScCi,,,,,,,,,,,,ScCi,,AcCi,ScCi,AcCi,ScCi,Ci
19935,,,,,ScAs,,ScAs,ScCi,ScCi,ScCi,ScCi,ScCi,,ScCi,ScCi,ScCi,,,ScAs,ScCi,,,,,,,,,,,,ScAs,,ScAcCi,ScCi,Ac,ScCi,Ci
19936,,,,,ScAs,,ScAs,ScCi,ScCi,ScCi,ScCi,ScCi,,Ci,Ci,Ci,,,ScAs,Ci,,,,,,,,,,,,ScAs,,ScAcCi,Ci,Ac,ScCi,ScAc
19937,,,,,AcCi,,ScAs,ScCi,ScCi,ScCi,ScCi,ScCi,,AcCi,AcCi,AcCi,,,ScAs,AcCi,,,,,,,,,,,,AcCi,,ScAs,AcCi,AcCi,ScAcCi,ScAc
19938,,,,,AcCi,,ScAs,AcCi,AcCi,AcCi,AcCi,AcCi,,AcCi,AcCi,AcCi,,,ScAs,AcCi,,,,,,,,,,,,AcCi,,AcCi,AcCi,Ac,ScAcCi,Sc
19939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19941,,,,,Ac,,Sc,AcCi,AcCi,AcCi,AcCi,AcCi,,AcCi,AcCi,AcCi,,,Sc,AcCi,,,,,,,,,,,,Ac,,Ac,AcCi,Ac,ScCi,ScAs
19942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19944,,,,,Ac,,Sc,,,,,,,,,,,,Sc,,,,,,,,,,,,,Ac,,Ac,,Ac,ScAc,ScAs
19945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19946,,,,,,,,ScAs,ScAs,ScAs,ScAs,ScAs,,,,,,,,,,,,,,,,,,,,,,,,,,
19947,,,,,Ci,,ScAs,ScAs,ScAs,ScAs,ScAs,ScAs,,,,,,,ScAs,,,,,,,,,,,,,Ci,,Sc,,Ac,ScAc,Sc
19948,,,,,,,Sc,ScAs,ScAs,ScAs,ScAs,ScAs,,,,,,,Sc,,,,,,,,,,,,,,,ScAc,,,ScAc,
19949,,,,,,,,StNs,StNs,StNs,StNs,StNs,,,,,,,,,,,,,,,,,,,,,,Ac,,,ScAc,Ci
19950,,,,,,,,ScAc,ScAc,ScAc,ScAc,ScAc,,,,,,,,,,,,,,,,,,,,,,,,,AcCi,
19951,,,,,,,,Ac,Ac,Ac,Ac,Ac,,,,,,,,,,,,,,,,,,,,,,,,,,
19952,,,,,,,,Ci,Ci,Ci,Ci,Ci,,,,,,,,,,,,,,,,,,,,,,,,,Ci,
19953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sc,,,Sc,
19956,,,,,,,,Sc,Sc,Sc,Sc,Sc,,,,,,,,,,,,,,,,,,,,,,Sc,,,Sc,
19957,,,,,,,,Sc,Sc,Sc,Sc,Sc,,,,,,,,,,,,,,,,,,,,,,Sc,,,Sc,Sc
19958,,,,,Sc,,,Sc,Sc,Sc,Sc,Sc,,,,,,,,,,,,,,,,,,,,Sc,,Sc,,,Sc,Sc
19959,,,,,Sc,,,Sc,Sc,Sc,Sc,Sc,,Ci,Ci,Ci,,,,Ci,,,,,,,,,,,,Sc,,Sc,Ci,,Sc,Sc
19960,,,,,,,,,,,,,,Ci,Ci,Ci,,,,Ci,,,,,,,,,,,,,,Sc,Ci,,Sc,
19961,,,,,,,,,,,,,,Ci,Ci,Ci,,,,Ci,,,,,,,,,,,,,,Sc,Ci,,Sc,Ci
19962,,,,,Ci,,Ci,Ci,Ci,Ci,Ci,Ci,,Ci,Ci,Ci,,,Ci,Ci,,,,,,,,,,,,Ci,,Sc,Ci,Ci,Sc,Ci
19963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19965,,,,,Ci,,,Ci,Ci,Ci,Ci,Ci,,Ci,Ci,Ci,,,,Ci,,,,,,,,,,,,Ci,,Ci,Ci,Ci,,Sc
19966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19968,,,,,Ci,,Ci,,,,,,,,,,,,Ci,,,,,,,,,,,,,Ci,,Ci,,Sc,AcCi,Sc
19969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19971,,,,,Ci,,,Ci,Ci,Ci,Ci,Ci,,Ci,Ci,Ci,,,,Ci,,,,,,,,,,,,Ci,,Ci,Ci,Ac,Ci,Ac
19972,,,,,Ci,,,,,,,,,Ci,Ci,Ci,,,,Ci,,,,,,,,,,,,Ci,,Ci,Ci,Ac,Ci,Ci
19973,,,,,Ci,,,Ci,Ci,Ci,Ci,Ci,,Ci,Ci,Ci,,,,Ci,,,,,,,,,,,,Ci,,Ci,Ci,Ac,Ci,Ci
19974,,,,,Ci,,As,Ci,Ci,Ci,Ci,Ci,,Ci,Ci,Ci,,,As,Ci,,,,,,,,,,,,Ci,,Ci,Ci,Ac,Ci,Ac
19975,,,,,Ci,,ScAc,Ci,Ci,Ci,Ci,Ci,,Ci,Ci,Ci,,,ScAc,Ci,,,,,,,,,,,,Ci,,Ci,Ci,Ac,Ci,Ac
19976,,,,,Ci,,Ac,Ci,Ci,Ci,Ci,Ci,,Ci,Ci,Ci,,,Ac,Ci,,,,,,,,,,,,Ci,,Ci,Ci,Ac,Ci,ScAs
19977,,,,,Ci,,Ci,Cs,Cs,Cs,Cs,Cs,,CcCi,CcCi,CcCi,,,Ci,CcCi,,,,,,,,,,,,Ci,,Ci,CcCi,AcCi,Ci,AcCi
19978,,,,,Ci,,Ci,Ci,Ci,Ci,Ci,Ci,,AcCi,AcCi,AcCi,,,Ci,AcCi,,,,,,,,,,,,Ci,,Ci,AcCi,Ac,Ci,Ac
19979,,,,,Ac,,Ci,Ci,Ci,Ci,Ci,Ci,,AcCi,AcCi,AcCi,,,Ci,AcCi,,,,,,,,,,,,Ac,,Ci,AcCi,Ac,ScCi,Ac
19980,,,,,Ac,,Sc,As,As,As,As,As,,Ac,Ac,Ac,,,Sc,Ac,,,,,,,,,,,,Ac,,Ci,Ac,Ac,Ci,Ac
19981,,,,,Ac,,Sc,ScCi,ScCi,ScCi,ScCi,ScCi,,Ac,Ac,Ac,,,Sc,Ac,,,,,,,,,,,,Ac,,Ci,Ac,Ac,ScCi,Ac
19982,,,,,Ac,,Ac,Ci,Ci,Ci,Ci,Ci,,AcCi,AcCi,AcCi,,,Ac,AcCi,,,,,,,,,,,,Ac,,,AcCi,Ac,ScCi,Ac
19983,,,,,AcCi,,Ac,,,,,,,Ci,Ci,Ci,,,Ac,Ci,,,,,,,,,,,,AcCi,,,Ci,Ac,Sc,Ac
19984,,,,,Ci,,Ac,,,,,,,,,,,,Ac,,,,,,,,,,,,,Ci,,,,Ac,Sc,
19985,,,,,Ci,,Ci,,,,,,,Ci,Ci,Ci,,,Ci,Ci,,,,,,,,,,,,Ci,,Ci,Ci,Ci,Sc,
19986,,,,,Ci,,Ci,,,,,,,Ci,Ci,Ci,,,Ci,Ci,,,,,,,,,,,,Ci,,Ci,Ci,Ci,ScCi,Ci
19987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19989,,,,,Ci,,,Ci,Ci,Ci,Ci,Ci,,Ci,Ci,Ci,,,,Ci,,,,,,,,,,,,Ci,,Ci,Ci,Ac,Ci,Ac
19990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19995,,,,,ScAc,,As,Ac,Ac,Ac,Ac,Ac,,ScAc,ScAc,ScAc,,,As,ScAc,,,,,,,,,,,,ScAc,,AcCi,ScAc,As,Ci,As
19996,,,,,ScAc,,As,Ac,Ac,Ac,Ac,Ac,,ScAc,ScAc,ScAc,,,As,ScAc,,,,,,,,,,,,ScAc,,AcCi,ScAc,As,AcCi,As
19997,,,,,ScAs,,ScAs,As,As,As,As,As,,ScAs,ScAs,ScAs,,,ScAs,ScAs,,,,,,,,,,,,ScAs,,As,ScAs,As,As,As
19998,,,,,ScAs,,ScAs,As,As,As,As,As,,StNs,StNs,StNs,,,ScAs,StNs,,,,,,,,,,,,ScAs,,As,StNs,As,As,As
19999,,,,,ScAs,,ScAs,As,As,As,As,As,,ScAs,ScAs,ScAs,,,ScAs,ScAs,,,,,,,,,,,,ScAs,,As,ScAs,As,As,Ac
20000,,,,,ScAs,,ScAs,As,As,As,As,As,,ScAs,ScAs,ScAs,,,ScAs,ScAs,,,,,,,,,,,,ScAs,,As,ScAs,As,As,As
20001,,,,,ScAs,,Sc,As,As,As,As,As,,StNs,StNs,StNs,,,Sc,StNs,,,,,,,,,,,,ScAs,,As,StNs,ScAs,ScAs,As
20002,,,,,ScAs,,Sc,As,As,As,As,As,,StNs,StNs,StNs,,,Sc,StNs,,,,,,,,,,,,ScAs,,As,StNs,ScAs,ScAs,As
20003,,,,,ScNs,,Ac,ScAs,ScAs,ScAs,ScAs,ScAs,,ScAs,ScAs,ScAs,,,Ac,ScAs,,,,,,,,,,,,ScNs,,ScAs,ScAs,StNs,ScAs,StNs
20004,,,,,ScAs,,Ac,ScAs,ScAs,ScAs,ScAs,ScAs,,ScAs,ScAs,ScAs,,,Ac,ScAs,,,,,,,,,,,,ScAs,,ScAs,ScAs,ScAs,ScAs,StNs
20005,,,,,St,,Sc,ScAs,ScAs,ScAs,ScAs,ScAs,,Sc,Sc,Sc,,,Sc,Sc,,,,,,,,,,,,St,,Sc,Sc,StNs,ScAs,StNs
20006,,,,,Sc,,Sc,ScAs,ScAs,ScAs,ScAs,ScAs,,Sc,Sc,Sc,,,Sc,Sc,,,,,,,,,,,,Sc,,Sc,Sc,ScAs,ScAs,StNs
20007,,,,,Sc,,Ac,ScAs,ScAs,ScAs,ScAs,ScAs,,Sc,Sc,Sc,,,Ac,Sc,,,,,,,,,,,,Sc,,Sc,Sc,ScCi,Sc,ScAs
20008,,,,,Sc,,Ac,Sc,Sc,Sc,Sc,Sc,,Sc,Sc,Sc,,,Ac,Sc,,,,,,,,,,,,Sc,,Sc,Sc,Sc,Sc,Sc
20009,,,,,Sc,,Ac,Sc,Sc,Sc,Sc,Sc,,Sc,Sc,Sc,,,Ac,Sc,,,,,,,,,,,,Sc,,Sc,Sc,Sc,Sc,Sc
20010,,,,,,,Ac,Ci,Ci,Ci,Ci,Ci,,,,,,,Ac,,,,,,,,,,,,,,,Sc,,Sc,Sc,Sc
20011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sc,,
20014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20032,,,,,,,Ci,,,,,,,,,,,,Ci,,,,,,,,,,,,,,,,,,,
20033,,,,,,,Ci,,,,,,,,,,,,Ci,,,,,,,,,,,,,,,,,,,
20034,,,,,,,Ci,,,,,,,,,,,,Ci,,,,,,,,,,,,,,,,,,,Ci
20035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20037,,,,,,,Ci,,,,,,,,,,,,Ci,,,,,,,,,,,,,,,,,,,
20038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20040,,,,,,,Ci,,,,,,,,,,,,Ci,,,,,,,,,,,,,,,,,,,
20041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20043,,,,,,,Ci,,,,,,,,,,,,Ci,,,,,,,,,,,,,,,,,Ci,,
20044,,,,,,,Ci,,,,,,,,,,,,Ci,,,,,,,,,,,,,,,,,,,
20045,,,,,,,Ci,,,,,,,,,,,,Ci,,,,,,,,,,,,,,,,,Ci,,
20046,,,,,,,Ci,Ci,Ci,Ci,Ci,Ci,,,,,,,Ci,,,,,,,,,,,,,,,,,Ci,,Ci
20047,,,,,,,Ci,Ci,Ci,Ci,Ci,Ci,,,,,,,Ci,,,,,,,,,,,,,,,Ci,,Ci,Ci,Ci
20048,,,,,Ci,,Ci,Ci,Ci,Ci,Ci,Ci,,Ci,Ci,Ci,,,Ci,Ci,,,,,,,,,,,,Ci,,,Ci,Ci,Ci,Ci
20049,,,,,Ci,,Ci,Ci,Ci,Ci,Ci,Ci,,Ci,Ci,Ci,,,Ci,Ci,,,,,,,,,,,,Ci,,,Ci,Ci,Ci,Ci
20050,,,,,Ci,,Ci,Ci,Ci,Ci,Ci,Ci,,Ci,Ci,Ci,,,Ci,Ci,,,,,,,,,,,,Ci,,Ci,Ci,Ci,Ci,Ci
20051,,,,,Ci,,Ci,Ci,Ci,Ci,Ci,Ci,,Ci,Ci,Ci,,,Ci,Ci,,,,,,,,,,,,Ci,,Ci,Ci,Ci,Ci,Ci
20052,,,,,Ci,,Ci,Ci,Ci,Ci,Ci,Ci,,Ci,Ci,Ci,,,Ci,Ci,,,,,,,,,,,,Ci,,Ci,Ci,Ci,Ci,Ci
20053,,,,,Ci,,Ci,Ci,Ci,Ci,Ci,Ci,,Ci,Ci,Ci,,,Ci,Ci,,,,,,,,,,,,Ci,,Ci,Ci,Ci,Ci,Ci
20054,,,,,Ci,,ScAc,Ci,Ci,Ci,Ci,Ci,,Ci,Ci,Ci,,,ScAc,Ci,,,,,,,,,,,,Ci,,CsCi,Ci,Ci,Ci,ScAc
20055,,,,,Ci,,ScAs,Ci,Ci,Ci,Ci,Ci,,Ci,Ci,Ci,,,ScAs,Ci,,,,,,,,,,,,Ci,,CsCi,Ci,Ci,Ci,ScAs
20056,,,,,Ci,,ScAs,Ci,Ci,Ci,Ci,Ci,,Ci,Ci,Ci,,,ScAs,Ci,,,,,,,,,,,,Ci,,Ci,Ci,Ci,Ci,ScAs
20057,,,,,Ci,,ScAs,Ci,Ci,Ci,Ci,Ci,,Ci,Ci,Ci,,,ScAs,Ci,,,,,,,,,,,,Ci,,Cs,Ci,Ci,Ci,AcCi
20058,,,,,Ci,,ScAs,Ci,Ci,Ci,Ci,Ci,,Ci,Ci,Ci,,,ScAs,Ci,,,,,,,,,,,,Ci,,Ci,Ci,Ci,Ci,As
20059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20061,,,,,Ci,,ScAs,Ci,Ci,Ci,Ci,Ci,,Ci,Ci,Ci,,,ScAs,Ci,,,,,,,,,,,,Ci,,Ci,Ci,Ci,Ci,Ci
20062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20064,,,,,Ci,,,Ci,Ci,Ci,Ci,Ci,,,,,,,,,,,,,,,,,,,,Ci,,AcCi,,,Ci,
20065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20067,,,,,Ci,,ScAs,As,As,As,As,As,,Ci,Ci,Ci,,,ScAs,Ci,,,,,,,,,,,,Ci,,AcCi,Ci,StNs,Ci,ScAs
20068,,,,,Ci,,StNs,As,As,As,As,As,,Ci,Ci,Ci,,,StNs,Ci,,,,,,,,,,,,Ci,,AcCi,Ci,StNs,AcCi,ScAs
20069,,,,,Ci,,StNs,As,As,As,As,As,,Ci,Ci,Ci,,,StNs,Ci,,,,,,,,,,,,Ci,,Ac,Ci,StNs,AcCi,Ac
